salesheader_key,sales_order_id,customer_key,territory_key,salesperson_key,shipmethod_key,order_date_key,ship_date_key,due_date_key,subtotal,tax_amount,freight,total_due,days_to_ship,online_order_flag,order_number
249,43907,5070,2,2,5,20110701,20110708,20110713,14660.3024,1407.7759,439.93,16508.0083,7,false,SO43907
250,43908,3984,2,2,5,20110701,20110708,20110713,2561.5408,246.3213,76.9754,2884.8375,7,false,SO43908
251,43909,4800,1,10,5,20110701,20110708,20110713,25493.3215,2461.1244,769.1014,28723.5473,7,false,SO43909
252,43910,9000,5,6,5,20110701,20110708,20110713,19411.9336,1867.3968,583.5615,21862.8919,7,false,SO43910
253,43911,2099,1,7,5,20110701,20110708,20110713,19734.8665,1896.6545,592.7045,22224.2255,7,false,SO43911
254,43912,6543,4,3,5,20110701,20110708,20110713,13078.2699,1258.9537,393.423,14730.6466,7,false,SO43912
255,43913,4675,4,4,5,20110701,20110708,20110713,36724.0974,3522.2975,1100.718,41347.1129,7,false,SO43913
256,43914,7546,1,8,5,20110701,20110708,20110713,8152.776,782.4537,244.5168,9179.7465,7,false,SO43914
257,43915,3370,3,2,5,20110701,20110708,20110713,4049.988,388.7988,121.4996,4560.2864,7,false,SO43915
258,43916,407,3,3,5,20110701,20110708,20110713,39450.7884,3788.8057,1184.0018,44423.5959,7,false,SO43916
259,43917,7477,1,10,5,20110701,20110708,20110713,21356.1593,2050.8186,640.8808,24047.8587,7,false,SO43917
260,43918,10413,6,,1,20110701,20110708,20110713,3578.27,286.2616,89.4568,3953.9884,7,true,SO43918
261,43919,4693,7,,1,20110701,20110708,20110713,3578.27,286.2616,89.4568,3953.9884,7,true,SO43919
262,43920,16377,4,,1,20110701,20110708,20110713,3578.27,286.2616,89.4568,3953.9884,7,true,SO43920
263,43921,15748,9,,1,20110701,20110708,20110713,3578.27,286.2616,89.4568,3953.9884,7,true,SO43921
264,43922,7100,8,,1,20110701,20110708,20110713,3578.27,286.2616,89.4568,3953.9884,7,true,SO43922
265,43923,4405,4,,1,20110702,20110709,20110714,3578.27,286.2616,89.4568,3953.9884,7,true,SO43923
266,43924,6207,7,,1,20110702,20110709,20110714,3578.27,286.2616,89.4568,3953.9884,7,true,SO43924
267,43925,12604,9,,1,20110702,20110709,20110714,3578.27,286.2616,89.4568,3953.9884,7,true,SO43925
268,43926,12363,9,,1,20110703,20110710,20110715,3374.99,269.9992,84.3748,3729.364,7,true,SO43926
269,43927,4495,9,,1,20110703,20110710,20110715,3578.27,286.2616,89.4568,3953.9884,7,true,SO43927
270,43928,8422,9,,1,20110703,20110710,20110715,3578.27,286.2616,89.4568,3953.9884,7,true,SO43928
271,43929,3646,9,,1,20110703,20110710,20110715,699.0982,55.9279,17.4775,772.5036,7,true,SO43929
272,43930,4977,4,,1,20110704,20110711,20110716,3578.27,286.2616,89.4568,3953.9884,7,true,SO43930
273,43931,7023,8,,1,20110704,20110711,20110716,3578.27,286.2616,89.4568,3953.9884,7,true,SO43931
274,43932,18158,9,,1,20110704,20110711,20110716,3578.27,286.2616,89.4568,3953.9884,7,true,SO43932
275,43933,12816,9,,1,20110704,20110711,20110716,3399.99,271.9992,84.9998,3756.989,7,true,SO43933
276,43934,5157,9,,1,20110704,20110711,20110716,3399.99,271.9992,84.9998,3756.989,7,true,SO43934
277,43935,15724,10,,1,20110705,20110712,20110717,699.0982,55.9279,17.4775,772.5036,7,true,SO43935
278,43936,4697,4,,1,20110705,20110712,20110717,3578.27,286.2616,89.4568,3953.9884,7,true,SO43936
279,43937,13912,9,,1,20110705,20110712,20110717,3578.27,286.2616,89.4568,3953.9884,7,true,SO43937
280,43938,368,9,,1,20110705,20110712,20110717,3578.27,286.2616,89.4568,3953.9884,7,true,SO43938
281,43939,7575,9,,1,20110705,20110712,20110717,3578.27,286.2616,89.4568,3953.9884,7,true,SO43939
282,43940,15191,9,,1,20110705,20110712,20110717,699.0982,55.9279,17.4775,772.5036,7,true,SO43940
283,43941,14614,10,,1,20110706,20110713,20110718,3578.27,286.2616,89.4568,3953.9884,7,true,SO43941
284,43942,11049,9,,1,20110706,20110713,20110718,3578.27,286.2616,89.4568,3953.9884,7,true,SO43942
285,43943,6401,4,,1,20110706,20110713,20110718,699.0982,55.9279,17.4775,772.5036,7,true,SO43943
286,43944,10458,9,,1,20110706,20110713,20110718,3399.99,271.9992,84.9998,3756.989,7,true,SO43944
287,43945,785,9,,1,20110706,20110713,20110718,3578.27,286.2616,89.4568,3953.9884,7,true,SO43945
288,43946,13678,9,,1,20110706,20110713,20110718,3578.27,286.2616,89.4568,3953.9884,7,true,SO43946
289,43947,9059,9,,1,20110706,20110713,20110718,3578.27,286.2616,89.4568,3953.9884,7,true,SO43947
290,43948,9030,9,,1,20110706,20110713,20110718,3399.99,271.9992,84.9998,3756.989,7,true,SO43948
291,43949,5861,4,,1,20110707,20110714,20110719,3578.27,286.2616,89.4568,3953.9884,7,true,SO43949
292,43950,13334,4,,1,20110707,20110714,20110719,3578.27,286.2616,89.4568,3953.9884,7,true,SO43950
293,43951,18686,9,,1,20110707,20110714,20110719,3578.27,286.2616,89.4568,3953.9884,7,true,SO43951
294,43952,13706,9,,1,20110707,20110714,20110719,3578.27,286.2616,89.4568,3953.9884,7,true,SO43952
295,43953,2660,10,,1,20110708,20110715,20110720,699.0982,55.9279,17.4775,772.5036,7,true,SO43953
296,43954,9886,10,,1,20110708,20110715,20110720,3578.27,286.2616,89.4568,3953.9884,7,true,SO43954
297,43955,14650,10,,1,20110708,20110715,20110720,3578.27,286.2616,89.4568,3953.9884,7,true,SO43955
298,43956,18585,9,,1,20110708,20110715,20110720,3399.99,271.9992,84.9998,3756.989,7,true,SO43956
299,43957,17835,4,,1,20110709,20110716,20110721,3578.27,286.2616,89.4568,3953.9884,7,true,SO43957
300,43958,12332,9,,1,20110709,20110716,20110721,3578.27,286.2616,89.4568,3953.9884,7,true,SO43958
301,43959,3891,9,,1,20110709,20110716,20110721,3374.99,269.9992,84.3748,3729.364,7,true,SO43959
302,43960,18598,9,,1,20110709,20110716,20110721,3374.99,269.9992,84.3748,3729.364,7,true,SO43960
303,43961,10878,4,,1,20110710,20110717,20110722,3578.27,286.2616,89.4568,3953.9884,7,true,SO43961
304,43962,17712,4,,1,20110710,20110717,20110722,3578.27,286.2616,89.4568,3953.9884,7,true,SO43962
305,43963,3875,9,,1,20110710,20110717,20110722,3578.27,286.2616,89.4568,3953.9884,7,true,SO43963
306,43964,10199,9,,1,20110710,20110717,20110722,3578.27,286.2616,89.4568,3953.9884,7,true,SO43964
307,43965,6299,9,,1,20110710,20110717,20110722,3374.99,269.9992,84.3748,3729.364,7,true,SO43965
308,43966,9533,9,,1,20110710,20110717,20110722,3399.99,271.9992,84.9998,3756.989,7,true,SO43966
309,43967,10014,1,,1,20110711,20110718,20110723,3578.27,286.2616,89.4568,3953.9884,7,true,SO43967
310,43968,1338,4,,1,20110711,20110718,20110723,3578.27,286.2616,89.4568,3953.9884,7,true,SO43968
311,43969,13840,4,,1,20110711,20110718,20110723,3578.27,286.2616,89.4568,3953.9884,7,true,SO43969
312,43970,11566,9,,1,20110711,20110718,20110723,3578.27,286.2616,89.4568,3953.9884,7,true,SO43970
313,43971,15215,9,,1,20110711,20110718,20110723,3578.27,286.2616,89.4568,3953.9884,7,true,SO43971
314,43972,13266,6,,1,20110712,20110719,20110724,3578.27,286.2616,89.4568,3953.9884,7,true,SO43972
315,43973,8296,4,,1,20110712,20110719,20110724,3578.27,286.2616,89.4568,3953.9884,7,true,SO43973
316,43974,18127,10,,1,20110712,20110719,20110724,3578.27,286.2616,89.4568,3953.9884,7,true,SO43974
317,43975,11080,8,,1,20110712,20110719,20110724,3578.27,286.2616,89.4568,3953.9884,7,true,SO43975
318,43976,16827,4,,1,20110712,20110719,20110724,3578.27,286.2616,89.4568,3953.9884,7,true,SO43976
319,43977,14320,9,,1,20110712,20110719,20110724,3578.27,286.2616,89.4568,3953.9884,7,true,SO43977
320,43978,5190,1,,1,20110713,20110720,20110725,3578.27,286.2616,89.4568,3953.9884,7,true,SO43978
321,43979,12153,1,,1,20110713,20110720,20110725,699.0982,55.9279,17.4775,772.5036,7,true,SO43979
322,43980,12000,9,,1,20110713,20110720,20110725,3374.99,269.9992,84.3748,3729.364,7,true,SO43980
323,43981,10998,9,,1,20110713,20110720,20110725,3578.27,286.2616,89.4568,3953.9884,7,true,SO43981
324,43982,15054,9,,1,20110713,20110720,20110725,699.0982,55.9279,17.4775,772.5036,7,true,SO43982
325,43983,9458,1,,1,20110714,20110721,20110726,3578.27,286.2616,89.4568,3953.9884,7,true,SO43983
326,43984,15106,8,,1,20110714,20110721,20110726,3578.27,286.2616,89.4568,3953.9884,7,true,SO43984
327,43985,8503,8,,1,20110714,20110721,20110726,3578.27,286.2616,89.4568,3953.9884,7,true,SO43985
328,43986,10383,4,,1,20110714,20110721,20110726,3578.27,286.2616,89.4568,3953.9884,7,true,SO43986
329,43987,1713,4,,1,20110715,20110722,20110727,3578.27,286.2616,89.4568,3953.9884,7,true,SO43987
330,43988,2880,10,,1,20110715,20110722,20110727,3399.99,271.9992,84.9998,3756.989,7,true,SO43988
331,43989,4376,4,,1,20110715,20110722,20110727,3578.27,286.2616,89.4568,3953.9884,7,true,SO43989
332,43990,13816,1,,1,20110715,20110722,20110727,3399.99,271.9992,84.9998,3756.989,7,true,SO43990
333,43991,1454,9,,1,20110715,20110722,20110727,3578.27,286.2616,89.4568,3953.9884,7,true,SO43991
334,43992,18445,9,,1,20110715,20110722,20110727,3578.27,286.2616,89.4568,3953.9884,7,true,SO43992
335,43993,14834,9,,1,20110717,20110724,20110729,3578.27,286.2616,89.4568,3953.9884,7,true,SO43993
336,43994,6984,4,,1,20110718,20110725,20110730,3578.27,286.2616,89.4568,3953.9884,7,true,SO43994
337,43995,1686,6,,1,20110718,20110725,20110730,3578.27,286.2616,89.4568,3953.9884,7,true,SO43995
338,43996,6622,4,,1,20110718,20110725,20110730,3578.27,286.2616,89.4568,3953.9884,7,true,SO43996
339,43997,8910,4,,1,20110718,20110725,20110730,3578.27,286.2616,89.4568,3953.9884,7,true,SO43997
340,43998,10771,9,,1,20110718,20110725,20110730,3374.99,269.9992,84.3748,3729.364,7,true,SO43998
341,43999,14358,1,,1,20110718,20110725,20110730,3578.27,286.2616,89.4568,3953.9884,7,true,SO43999
342,44000,13831,4,,1,20110719,20110726,20110731,3578.27,286.2616,89.4568,3953.9884,7,true,SO44000
343,44001,10872,4,,1,20110719,20110726,20110731,3578.27,286.2616,89.4568,3953.9884,7,true,SO44001
344,44002,4392,4,,1,20110719,20110726,20110731,699.0982,55.9279,17.4775,772.5036,7,true,SO44002
345,44003,2727,8,,1,20110719,20110726,20110731,699.0982,55.9279,17.4775,772.5036,7,true,SO44003
346,44004,8934,4,,1,20110719,20110726,20110731,3578.27,286.2616,89.4568,3953.9884,7,true,SO44004
347,44005,12206,6,,1,20110719,20110726,20110731,699.0982,55.9279,17.4775,772.5036,7,true,SO44005
348,44006,5621,9,,1,20110719,20110726,20110731,3578.27,286.2616,89.4568,3953.9884,7,true,SO44006
349,44007,9063,9,,1,20110719,20110726,20110731,699.0982,55.9279,17.4775,772.5036,7,true,SO44007
350,44008,2322,1,,1,20110720,20110727,20110801,3578.27,286.2616,89.4568,3953.9884,7,true,SO44008
351,44009,1573,1,,1,20110720,20110727,20110801,3578.27,286.2616,89.4568,3953.9884,7,true,SO44009
352,44010,17505,10,,1,20110720,20110727,20110801,3578.27,286.2616,89.4568,3953.9884,7,true,SO44010
353,44011,9135,8,,1,20110720,20110727,20110801,3578.27,286.2616,89.4568,3953.9884,7,true,SO44011
354,44012,8896,9,,1,20110720,20110727,20110801,3374.99,269.9992,84.3748,3729.364,7,true,SO44012
355,44013,15754,9,,1,20110720,20110727,20110801,3578.27,286.2616,89.4568,3953.9884,7,true,SO44013
356,44014,14472,4,,1,20110721,20110728,20110802,3578.27,286.2616,89.4568,3953.9884,7,true,SO44014
357,44015,5153,10,,1,20110721,20110728,20110802,3578.27,286.2616,89.4568,3953.9884,7,true,SO44015
358,44016,18986,10,,1,20110721,20110728,20110802,3374.99,269.9992,84.3748,3729.364,7,true,SO44016
359,44017,18528,1,,1,20110721,20110728,20110802,3578.27,286.2616,89.4568,3953.9884,7,true,SO44017
360,44018,7902,1,,1,20110721,20110728,20110802,3374.99,269.9992,84.3748,3729.364,7,true,SO44018
361,44019,18947,9,,1,20110721,20110728,20110802,3578.27,286.2616,89.4568,3953.9884,7,true,SO44019
362,44020,8231,9,,1,20110721,20110728,20110802,3578.27,286.2616,89.4568,3953.9884,7,true,SO44020
363,44021,15838,9,,1,20110721,20110728,20110802,3374.99,269.9992,84.3748,3729.364,7,true,SO44021
364,44022,18427,6,,1,20110722,20110729,20110803,3578.27,286.2616,89.4568,3953.9884,7,true,SO44022
365,44023,8755,6,,1,20110722,20110729,20110803,3374.99,269.9992,84.3748,3729.364,7,true,SO44023
366,44024,9054,9,,1,20110722,20110729,20110803,3578.27,286.2616,89.4568,3953.9884,7,true,SO44024
367,44025,14602,9,,1,20110722,20110729,20110803,3578.27,286.2616,89.4568,3953.9884,7,true,SO44025
368,44026,4832,9,,1,20110722,20110729,20110803,3578.27,286.2616,89.4568,3953.9884,7,true,SO44026
369,44027,3049,6,,1,20110723,20110730,20110804,3578.27,286.2616,89.4568,3953.9884,7,true,SO44027
370,44028,5734,9,,1,20110723,20110730,20110804,3578.27,286.2616,89.4568,3953.9884,7,true,SO44028
371,44029,18905,9,,1,20110723,20110730,20110804,3374.99,269.9992,84.3748,3729.364,7,true,SO44029
372,44030,3868,7,,1,20110724,20110731,20110805,3578.27,286.2616,89.4568,3953.9884,7,true,SO44030
373,44031,12814,10,,1,20110724,20110731,20110805,3578.27,286.2616,89.4568,3953.9884,7,true,SO44031
374,44032,490,10,,1,20110724,20110731,20110805,3399.99,271.9992,84.9998,3756.989,7,true,SO44032
375,44033,2915,9,,1,20110724,20110731,20110805,3578.27,286.2616,89.4568,3953.9884,7,true,SO44033
376,44034,12590,9,,1,20110724,20110731,20110805,3578.27,286.2616,89.4568,3953.9884,7,true,SO44034
377,44035,14870,9,,1,20110724,20110731,20110805,3578.27,286.2616,89.4568,3953.9884,7,true,SO44035
378,44036,14246,9,,1,20110724,20110731,20110805,3578.27,286.2616,89.4568,3953.9884,7,true,SO44036
379,44037,18211,9,,1,20110724,20110731,20110805,699.0982,55.9279,17.4775,772.5036,7,true,SO44037
380,44038,8346,4,,1,20110724,20110731,20110805,3399.99,271.9992,84.9998,3756.989,7,true,SO44038
381,44039,11596,7,,1,20110725,20110801,20110806,699.0982,55.9279,17.4775,772.5036,7,true,SO44039
382,44040,602,9,,1,20110725,20110801,20110806,3374.99,269.9992,84.3748,3729.364,7,true,SO44040
383,44041,11163,9,,1,20110725,20110801,20110806,3578.27,286.2616,89.4568,3953.9884,7,true,SO44041
384,44042,4893,10,,1,20110726,20110802,20110807,3578.27,286.2616,89.4568,3953.9884,7,true,SO44042
385,44043,8475,10,,1,20110726,20110802,20110807,3578.27,286.2616,89.4568,3953.9884,7,true,SO44043
386,44044,4449,10,,1,20110726,20110802,20110807,3578.27,286.2616,89.4568,3953.9884,7,true,SO44044
387,44045,18746,7,,1,20110726,20110802,20110807,3399.99,271.9992,84.9998,3756.989,7,true,SO44045
388,44046,10813,1,,1,20110726,20110802,20110807,3578.27,286.2616,89.4568,3953.9884,7,true,SO44046
389,44047,15446,4,,1,20110726,20110802,20110807,3399.99,271.9992,84.9998,3756.989,7,true,SO44047
390,44048,10728,9,,1,20110726,20110802,20110807,3578.27,286.2616,89.4568,3953.9884,7,true,SO44048
391,44049,6249,8,,1,20110727,20110803,20110808,3578.27,286.2616,89.4568,3953.9884,7,true,SO44049
392,44050,18090,9,,1,20110727,20110803,20110808,3578.27,286.2616,89.4568,3953.9884,7,true,SO44050
393,44051,899,10,,1,20110728,20110804,20110809,3578.27,286.2616,89.4568,3953.9884,7,true,SO44051
394,44052,7858,9,,1,20110728,20110804,20110809,3578.27,286.2616,89.4568,3953.9884,7,true,SO44052
395,44053,15708,8,,1,20110729,20110805,20110810,699.0982,55.9279,17.4775,772.5036,7,true,SO44053
396,44054,8057,8,,1,20110729,20110805,20110810,3578.27,286.2616,89.4568,3953.9884,7,true,SO44054
397,44055,12882,8,,1,20110729,20110805,20110810,3578.27,286.2616,89.4568,3953.9884,7,true,SO44055
398,44056,12776,8,,1,20110729,20110805,20110810,3578.27,286.2616,89.4568,3953.9884,7,true,SO44056
399,44057,13592,1,,1,20110729,20110805,20110810,699.0982,55.9279,17.4775,772.5036,7,true,SO44057
400,44058,10796,9,,1,20110729,20110805,20110810,3374.99,269.9992,84.3748,3729.364,7,true,SO44058
401,44059,4988,9,,1,20110729,20110805,20110810,3578.27,286.2616,89.4568,3953.9884,7,true,SO44059
402,44060,12277,9,,1,20110729,20110805,20110810,699.0982,55.9279,17.4775,772.5036,7,true,SO44060
403,44061,8186,1,,1,20110730,20110806,20110811,3578.27,286.2616,89.4568,3953.9884,7,true,SO44061
404,44062,17979,1,,1,20110730,20110806,20110811,3578.27,286.2616,89.4568,3953.9884,7,true,SO44062
405,44063,6271,10,,1,20110730,20110806,20110811,3399.99,271.9992,84.9998,3756.989,7,true,SO44063
406,44064,966,6,,1,20110730,20110806,20110811,3578.27,286.2616,89.4568,3953.9884,7,true,SO44064
407,44065,13268,4,,1,20110730,20110806,20110811,3578.27,286.2616,89.4568,3953.9884,7,true,SO44065
408,44066,2326,4,,1,20110730,20110806,20110811,3399.99,271.9992,84.9998,3756.989,7,true,SO44066
409,44067,9039,9,,1,20110730,20110806,20110811,3578.27,286.2616,89.4568,3953.9884,7,true,SO44067
410,44068,18169,8,,1,20110731,20110807,20110812,3578.27,286.2616,89.4568,3953.9884,7,true,SO44068
411,44069,3881,7,,1,20110731,20110807,20110812,3374.99,269.9992,84.3748,3729.364,7,true,SO44069
412,44070,10035,6,,1,20110731,20110807,20110812,3374.99,269.9992,84.3748,3729.364,7,true,SO44070
413,44071,13699,9,,1,20110731,20110807,20110812,3578.27,286.2616,89.4568,3953.9884,7,true,SO44071
414,44072,18821,9,,1,20110731,20110807,20110812,3578.27,286.2616,89.4568,3953.9884,7,true,SO44072
415,44073,4189,9,,1,20110731,20110807,20110812,3374.99,269.9992,84.3748,3729.364,7,true,SO44073
416,44074,1754,2,2,5,20110801,20110808,20110813,844.1043,80.9856,25.308,950.3979,7,false,SO44074
417,44075,2299,1,10,5,20110801,20110808,20110813,26447.022,2538.7545,793.3608,29779.1373,7,false,SO44075
418,44076,9796,3,4,5,20110801,20110808,20110813,4079.988,391.6788,122.3996,4594.0664,7,false,SO44076
419,44077,3777,6,9,5,20110801,20110808,20110813,6105.3293,584.8735,182.773,6872.9758,7,false,SO44077
420,44078,2185,1,10,5,20110801,20110808,20110813,28045.3358,2702.18,844.4313,31591.9471,7,false,SO44078
421,44079,9072,3,4,5,20110801,20110808,20110813,25706.4831,2467.5891,771.1216,28945.1938,7,false,SO44079
422,44080,3986,4,3,5,20110801,20110808,20110813,11.4,0.988,0.3088,12.6968,7,false,SO44080
423,44081,8490,6,9,5,20110801,20110808,20110813,37536.9632,3611.562,1128.6131,42277.1383,7,false,SO44081
424,44082,5761,6,1,5,20110801,20110808,20110813,2039.994,195.8394,61.1998,2297.0332,7,false,SO44082
425,44083,9172,6,5,5,20110801,20110808,20110813,1362.3067,130.1463,40.6707,1533.1237,7,false,SO44083
426,44084,93,6,9,5,20110801,20110808,20110813,8129.976,780.4777,243.8993,9154.353,7,false,SO44084
427,44085,2392,6,9,5,20110801,20110808,20110813,20644.2343,1981.2698,619.1468,23244.6509,7,false,SO44085
428,44086,3896,6,9,5,20110801,20110808,20110813,73761.5266,7108.6377,2221.4493,83091.6136,7,false,SO44086
429,44087,8302,4,3,5,20110801,20110808,20110813,5007.72,482.6446,150.8264,5641.191,7,false,SO44087
430,44088,6533,4,8,5,20110801,20110808,20110813,419.4589,40.2681,12.5838,472.3108,7,false,SO44088
431,44089,3079,4,3,5,20110801,20110808,20110813,2097.2945,201.3403,62.9188,2361.5536,7,false,SO44089
432,44090,2772,4,4,5,20110801,20110808,20110813,6654.7023,634.7888,198.3715,7487.8626,7,false,SO44090
433,44091,7921,4,8,5,20110801,20110808,20110813,4492.7043,429.1119,134.0975,5055.9137,7,false,SO44091
434,44092,16798,4,4,5,20110801,20110808,20110813,4075.0341,393.8955,123.0923,4592.0219,7,false,SO44092
435,44093,3561,4,4,5,20110801,20110808,20110813,10680.7251,1021.8926,319.3414,12021.9591,7,false,SO44093
436,44094,3774,6,9,5,20110801,20110808,20110813,4079.988,391.6788,122.3996,4594.0664,7,false,SO44094
437,44095,4080,4,8,5,20110801,20110808,20110813,42341.075,4074.613,1273.3166,47689.0046,7,false,SO44095
438,44096,2768,3,2,5,20110801,20110808,20110813,8129.976,780.4777,243.8993,9154.353,7,false,SO44096
439,44097,2629,3,4,5,20110801,20110808,20110813,6035.8246,579.2061,181.0019,6796.0326,7,false,SO44097
440,44098,168,5,6,5,20110801,20110808,20110813,16369.1545,1571.28,491.025,18431.4595,7,false,SO44098
441,44099,7945,4,8,5,20110801,20110808,20110813,12499.4471,1199.6777,374.8993,14074.0241,7,false,SO44099
442,44100,3372,1,8,5,20110801,20110808,20110813,81164.2329,7884.6612,2463.9566,91512.8507,7,false,SO44100
443,44101,3894,5,6,5,20110801,20110808,20110813,9794.6422,941.2667,294.1458,11030.0547,7,false,SO44101
444,44102,3161,5,6,5,20110801,20110808,20110813,3513.9448,336.5312,105.166,3955.642,7,false,SO44102
445,44103,1530,6,5,5,20110801,20110808,20110813,3814.3435,365.811,114.3159,4294.4704,7,false,SO44103
446,44104,4306,6,5,5,20110801,20110808,20110813,4079.988,391.6788,122.3996,4594.0664,7,false,SO44104
447,44105,4433,3,4,5,20110801,20110808,20110813,6101.382,585.6263,183.0082,6870.0165,7,false,SO44105
448,44106,16456,5,6,5,20110801,20110808,20110813,419.4589,40.2681,12.5838,472.3108,7,false,SO44106
449,44107,16947,4,4,5,20110801,20110808,20110813,16185.4292,1555.4136,486.0668,18226.9096,7,false,SO44107
450,44108,3368,4,8,5,20110801,20110808,20110813,2169.0469,208.2285,65.0714,2442.3468,7,false,SO44108
451,44109,7926,1,7,5,20110801,20110808,20110813,13837.0855,1329.5349,415.4797,15582.1001,7,false,SO44109
452,44110,2,3,4,5,20110801,20110808,20110813,16667.3077,1600.6864,500.2145,18768.2086,7,false,SO44110
453,44111,3993,6,9,5,20110801,20110808,20110813,11641.3209,1117.861,349.3315,13108.5134,7,false,SO44111
454,44112,2403,6,5,5,20110801,20110808,20110813,32444.904,3114.7108,973.3471,36532.9619,7,false,SO44112
